sample,date,time,ID,neo_nmol_SG,datetime1,group,sex,age,max_t,min_t,rain,mean_max_t_days15
387,10/11/22,16:48:00,MUL,250.1397838,2022-10-11T16:48:00Z,Mesas,F,11.8,27.32177083,26.79947917,0.029166667,26.34749349
388,10/11/22,17:07:00,MOS,292.6351547,2022-10-11T17:07:00Z,Mesas,M,9.8,27.32177083,26.79947917,0.029166667,26.34749349
389,10/12/22,5:54:00,MIL,978.2883665,2022-10-12T05:54:00Z,Mesas,F,5.8,27.39072917,26.9146875,0.00625,26.47749349
390,10/12/22,9:10:00,MUL,151.3102962,2022-10-12T09:10:00Z,Mesas,F,11.8,27.39072917,26.9146875,0.00625,26.47749349
391,10/12/22,9:44:00,MEZ,304.5567302,2022-10-12T09:44:00Z,Mesas,F,20.8,27.39072917,26.9146875,0.00625,26.47749349
393,10/12/22,11:21:00,MON,420.3363611,2022-10-12T11:21:00Z,Mesas,F,4.7,27.39072917,26.9146875,0.00625,26.47749349
394,10/12/22,13:48:00,MON,246.1916171,2022-10-12T13:48:00Z,Mesas,F,4.7,27.39072917,26.9146875,0.00625,26.47749349
395,10/12/22,14:37:00,MOZ,505.9006864,2022-10-12T14:37:00Z,Mesas,M,12.8,27.39072917,26.9146875,0.00625,26.47749349
396,10/12/22,15:37:00,MAU,395.3252507,2022-10-12T15:37:00Z,Mesas,M,7.8,27.39072917,26.9146875,0.00625,26.47749349
397,10/12/22,16:00:00,MYK,443.9536636,2022-10-12T16:00:00Z,Mesas,M,1.7,27.39072917,26.9146875,0.00625,26.47749349
398,10/13/22,7:35:00,MIS,998.2504615,2022-10-13T07:35:00Z,Mesas,F,3.5,27.00010417,26.56260417,0.25,26.56942708
399,10/13/22,11:53:00,MAY,865.8684825,2022-10-13T11:53:00Z,Mesas,F,3.8,27.00010417,26.56260417,0.25,26.56942708
400,10/13/22,8:50:00,MUL,132.8132698,2022-10-13T08:50:00Z,Mesas,F,11.8,27.00010417,26.56260417,0.25,26.56942708
401,10/13/22,12:52:00,MIS,445.5991314,2022-10-13T12:52:00Z,Mesas,F,3.5,27.00010417,26.56260417,0.25,26.56942708
402,10/13/22,13:20:00,MAN,67.39740041,2022-10-13T13:20:00Z,Mesas,M,6.8,27.00010417,26.56260417,0.25,26.56942708
403,10/14/22,9:34:00,MUL,206.4255479,2022-10-14T09:34:00Z,Mesas,F,11.8,26.22,25.744375,0.39375,26.58650391
404,10/14/22,13:04:00,MIL,795.5182012,2022-10-14T13:04:00Z,Mesas,F,5.8,26.22,25.744375,0.39375,26.58650391
405,10/14/22,12:30:00,MYK,450.4064784,2022-10-14T12:30:00Z,Mesas,M,1.7,26.22,25.744375,0.39375,26.58650391
406,10/14/22,13:29:00,MAN,534.2446757,2022-10-14T13:29:00Z,Mesas,M,6.8,26.22,25.744375,0.39375,26.58650391
407,10/18/22,13:30:00,TAB,421.5130509,2022-10-18T13:30:00Z,Tenori,F,5.8,26.8534375,26.39760417,0.03125,26.72061849
408,10/18/22,14:04:00,PED,562.8145136,2022-10-18T14:04:00Z,Tenori,M,12.3,26.8534375,26.39760417,0.03125,26.72061849
409,10/18/22,14:24:00,TOT,716.3756587,2022-10-18T14:24:00Z,Tenori,F,8.8,26.8534375,26.39760417,0.03125,26.72061849
413,10/20/22,8:40:00,TIN,1318.020815,2022-10-20T08:40:00Z,Tenori,M,3,27.2990625,26.76854167,0.072916667,26.69367839
414,10/20/22,12:48:00,TEM,737.7718343,2022-10-20T12:48:00Z,Tenori,M,7.3,27.2990625,26.76854167,0.072916667,26.69367839
415,10/21/22,11:01:00,PAT,1952.33499,2022-10-21T11:01:00Z,Palmas,F,15.3,26.47,25.926875,0.229166667,26.6410612
416,10/25/22,11:32:00,PED,629.9668071,2022-10-25T11:32:00Z,Tenori,M,12.3,27.21739583,26.73770833,0.183333333,26.89000651
417,10/26/22,8:32:00,TIL,1269.268686,2022-10-26T08:32:00Z,Tenori,M,8.3,28.13385417,27.63822917,0.002083333,26.99357422
418,10/26/22,13:16:00,THO,1311.450241,2022-10-26T13:16:00Z,Tenori,M,2.9,28.13385417,27.63822917,0.002083333,26.99357422
419,10/26/22,15:03:00,TIQ,3703.012346,2022-10-26T15:03:00Z,Tenori,M,1.4,28.13385417,27.63822917,0.002083333,26.99357422
421,10/28/22,12:57:00,TAB,270.7170935,2022-10-28T12:57:00Z,Tenori,F,5.8,27.49375,27.0178125,0,27.0410026
422,10/28/22,15:32:00,TEM,778.8547557,2022-10-28T15:32:00Z,Tenori,M,7.3,27.49375,27.0178125,0,27.0410026
424,10/31/22,10:30:00,TER,544.3451235,2022-10-31T10:30:00Z,Tenori,F,6.8,26.77520833,26.25635417,0.004166667,27.11275391
425,10/31/22,11:32:00,TIL,1173.283065,2022-10-31T11:32:00Z,Tenori,M,8.3,26.77520833,26.25635417,0.004166667,27.11275391
426,10/31/22,15:00:00,TAB,507.029929,2022-10-31T15:00:00Z,Tenori,F,5.8,26.77520833,26.25635417,0.004166667,27.11275391
427,10/31/22,15:50:00,THO,827.3005043,2022-10-31T15:50:00Z,Tenori,M,2.9,26.77520833,26.25635417,0.004166667,27.11275391
428,11/1/22,15:26:00,MOS,252.0134901,2022-11-01T15:26:00Z,Mesas,M,9.8,26.93708333,26.43458333,0.029166667,27.17270833
429,11/1/22,15:26:00,MON,155.5575119,2022-11-01T15:26:00Z,Mesas,F,4.8,26.93708333,26.43458333,0.029166667,27.17270833
430,11/2/22,6:50:00,MAN,853.5972383,2022-11-02T06:50:00Z,Mesas,M,6.8,26.893125,26.35677083,0.302083333,27.21085286
431,11/2/22,7:24:00,MAU,844.9112027,2022-11-02T07:24:00Z,Mesas,M,7.8,26.893125,26.35677083,0.302083333,27.21085286
432,11/2/22,10:15:00,MYK,811.925432,2022-11-02T10:15:00Z,Mesas,M,1.8,26.893125,26.35677083,0.302083333,27.21085286
433,11/3/22,9:29:00,MYK,285.9955478,2022-11-03T09:29:00Z,Mesas,M,1.8,26.00552083,25.52739583,0.272916667,27.15785807
434,11/3/22,12:12:00,MOW,1747.615853,2022-11-03T12:12:00Z,Mesas,F,0.4,26.00552083,25.52739583,0.272916667,27.15785807
435,11/3/22,12:28:00,MUL,135.0839858,2022-11-03T12:28:00Z,Mesas,F,11.8,26.00552083,25.52739583,0.272916667,27.15785807
436,11/4/22,12:30:00,MYK,347.9709754,2022-11-04T12:30:00Z,Mesas,M,1.8,25.3271875,24.91104167,0.09375,27.00140625
437,11/4/22,13:30:00,MOS,225.1258054,2022-11-04T13:30:00Z,Mesas,M,9.8,25.3271875,24.91104167,0.09375,27.00140625
438,11/7/22,12:18:00,TIN,1451.076746,2022-11-07T12:18:00Z,Tenori,M,3.1,23.7959375,23.4634375,0.564583333,26.49162109
439,11/7/22,12:30:00,THO,635.0860402,2022-11-07T12:30:00Z,Tenori,M,2.9,23.7959375,23.4634375,0.564583333,26.49162109
440,11/7/22,13:05:00,TIL,403.365458,2022-11-07T13:05:00Z,Tenori,M,8.4,23.7959375,23.4634375,0.564583333,26.49162109
441,11/7/22,13:50:00,TAC,745.6475776,2022-11-07T13:50:00Z,Tenori,M,8.4,23.7959375,23.4634375,0.564583333,26.49162109
442,11/7/22,14:18:00,TRU,594.0226728,2022-11-07T14:18:00Z,Tenori,F,15.8,23.7959375,23.4634375,0.564583333,26.49162109
443,11/8/22,12:24:00,TIL,441.9403853,2022-11-08T12:24:00Z,Tenori,M,8.4,25.40822917,24.888125,0.504166667,26.37210938
444,11/8/22,13:59:00,TEM,555.7680398,2022-11-08T13:59:00Z,Tenori,M,7.4,25.40822917,24.888125,0.504166667,26.37210938
445,11/8/22,16:45:00,TER,640.5064047,2022-11-08T16:45:00Z,Tenori,F,6.8,25.40822917,24.888125,0.504166667,26.37210938
446,11/8/22,16:53:00,TET,5517.931058,2022-11-08T16:53:00Z,Tenori,F,34.9,25.40822917,24.888125,0.504166667,26.37210938
447,11/8/22,15:04:00,TSU,695.6134438,2022-11-08T15:04:00Z,Tenori,M,6.4,25.40822917,24.888125,0.504166667,26.37210938
448,11/8/22,14:42:00,TAM,406.8714874,2022-11-08T14:42:00Z,Tenori,F,8.8,25.40822917,24.888125,0.504166667,26.37210938
449,11/9/22,11:09:00,THO,548.3602083,2022-11-09T11:09:00Z,Tenori,M,2.9,25.4321875,24.9553125,0.004166667,26.29876953
450,11/9/22,11:30:00,TER,705.7766272,2022-11-09T11:30:00Z,Tenori,F,6.8,25.4321875,24.9553125,0.004166667,26.29876953
451,11/9/22,11:45:00,TIL,690.1930793,2022-11-09T11:45:00Z,Tenori,M,8.4,25.4321875,24.9553125,0.004166667,26.29876953
452,11/9/22,11:59:00,TIN,1412.306083,2022-11-09T11:59:00Z,Tenori,M,3.1,25.4321875,24.9553125,0.004166667,26.29876953
453,11/9/22,12:26:00,TAM,624.2453112,2022-11-09T12:26:00Z,Tenori,F,8.8,25.4321875,24.9553125,0.004166667,26.29876953
454,11/9/22,16:22:00,TRU,1340.636819,2022-11-09T16:22:00Z,Tenori,F,15.8,25.4321875,24.9553125,0.004166667,26.29876953
455,11/10/22,8:41:00,TRU,641.22912,2022-11-10T08:41:00Z,Tenori,F,15.9,25.85875,25.3625,0.210416667,26.21385417
456,11/10/22,9:23:00,TER,597.9078991,2022-11-10T09:23:00Z,Tenori,F,6.8,25.85875,25.3625,0.210416667,26.21385417
457,11/10/22,7:33:00,TES,1977.738123,2022-11-10T07:33:00Z,Tenori,F,18.9,25.85875,25.3625,0.210416667,26.21385417
458,11/10/22,6:55:00,PED,862.5606703,2022-11-10T06:55:00Z,Tenori,M,12.4,25.85875,25.3625,0.210416667,26.21385417
459,11/10/22,7:29:00,TSU,699.9045657,2022-11-10T07:29:00Z,Tenori,M,6.4,25.85875,25.3625,0.210416667,26.21385417
461,11/10/22,8:24:00,TAN,1260.234746,2022-11-10T08:24:00Z,Tenori,F,5.9,25.85875,25.3625,0.210416667,26.21385417
462,11/10/22,8:00:00,THO,637.3445254,2022-11-10T08:00:00Z,Tenori,M,2.9,25.85875,25.3625,0.210416667,26.21385417
463,11/10/22,7:24:00,TRU,1238.471161,2022-11-10T07:24:00Z,Tenori,F,15.9,25.85875,25.3625,0.210416667,26.21385417
464,11/10/22,12:08:00,PIR,3833.778639,2022-11-10T12:08:00Z,Palmas,M,16.4,25.85875,25.3625,0.210416667,26.21385417
465,11/11/22,9:50:00,TIL,312.6646921,2022-11-11T09:50:00Z,Tenori,M,8.4,25.69385417,25.245,0.154166667,26.06135417
466,11/11/22,10:50:00,TAM,488.180264,2022-11-11T10:50:00Z,Tenori,F,8.8,25.69385417,25.245,0.154166667,26.06135417
467,11/11/22,5:57:00,TER,1315.879977,2022-11-11T05:57:00Z,Tenori,F,6.8,25.69385417,25.245,0.154166667,26.06135417
468,11/11/22,9:49:00,TIQ,1388.215574,2022-11-11T09:49:00Z,Tenori,M,1.5,25.69385417,25.245,0.154166667,26.06135417
469,11/11/22,11:35:00,TAB,464.837319,2022-11-11T11:35:00Z,Tenori,F,5.9,25.69385417,25.245,0.154166667,26.06135417
470,11/11/22,10:32:00,TEM,508.249511,2022-11-11T10:32:00Z,Tenori,M,7.4,25.69385417,25.245,0.154166667,26.06135417
471,11/11/22,11:29:00,TES,628.5041691,2022-11-11T11:29:00Z,Tenori,F,18.9,25.69385417,25.245,0.154166667,26.06135417
472,11/11/22,9:36:00,PED,442.7921569,2022-11-11T09:36:00Z,Tenori,M,12.4,25.69385417,25.245,0.154166667,26.06135417
473,11/11/22,11:30:00,PRU,623.3419172,2022-11-11T11:30:00Z,Palmas,F,10.4,25.69385417,25.245,0.154166667,26.06135417
474,11/14/22,14:40:00,PED,311.7274207,2022-11-14T14:40:00Z,Tenori,M,12.4,26.07885417,25.52479167,0.072916667,25.83423828
479,11/15/22,9:24:00,MIS,622.338146,2022-11-15T09:24:00Z,Mesas,F,3.5,27.12614583,26.63145833,0,25.85540365
481,11/15/22,10:45:00,MYK,741.8672208,2022-11-15T10:45:00Z,Mesas,M,1.8,27.12614583,26.63145833,0,25.85540365
482,11/15/22,10:48:00,TSU,493.0446937,2022-11-15T10:48:00Z,Tenori,M,6.4,27.12614583,26.63145833,0,25.85540365
484,11/15/22,13:59:00,TIL,866.6560568,2022-11-15T13:59:00Z,Tenori,M,8.4,27.12614583,26.63145833,0,25.85540365
485,11/15/22,16:27:00,THO,979.2791858,2022-11-15T16:27:00Z,Tenori,M,2.9,27.12614583,26.63145833,0,25.85540365
486,11/15/22,17:22:00,PED,731.1469444,2022-11-15T17:22:00Z,Tenori,M,12.4,27.12614583,26.63145833,0,25.85540365
487,11/16/22,10:58:00,TSU,213.8333794,2022-11-16T10:58:00Z,Tenori,M,6.4,27.83760417,27.31354167,0.002083333,25.92180339
488,11/16/22,12:00:00,TES,730.2435503,2022-11-16T12:00:00Z,Tenori,F,18.9,27.83760417,27.31354167,0.002083333,25.92180339
489,11/16/22,12:59:00,TOT,521.6264352,2022-11-16T12:59:00Z,Tenori,F,8.9,27.83760417,27.31354167,0.002083333,25.92180339
490,11/16/22,12:12:00,TRU,1026.105112,2022-11-16T12:12:00Z,Tenori,F,15.9,27.83760417,27.31354167,0.002083333,25.92180339
491,11/16/22,12:14:00,TRU,842.4149822,2022-11-16T12:14:00Z,Tenori,F,15.9,27.83760417,27.31354167,0.002083333,25.92180339
493,11/17/22,9:00:00,TOT,653.9183323,2022-11-17T09:00:00Z,Tenori,F,8.9,27.866875,27.35927083,0,25.97991536
494,11/17/22,13:27:00,TIN,1439.694697,2022-11-17T13:27:00Z,Tenori,M,3.1,27.866875,27.35927083,0,25.97991536
495,11/17/22,13:39:00,THO,726.0277112,2022-11-17T13:39:00Z,Tenori,M,3,27.866875,27.35927083,0,25.97991536
497,11/18/22,13:14:00,TSU,1658.405688,2022-11-18T13:14:00Z,Tenori,M,6.4,28.15197917,27.65197917,0,26.05859375
499,11/18/22,12:07:00,TIL,797.2452781,2022-11-18T12:07:00Z,Tenori,M,8.4,28.15197917,27.65197917,0,26.05859375
502,11/21/22,16:25:00,MOZ,437.769716,2022-11-21T16:25:00Z,Mesas,M,12.9,27.3734375,26.87322917,0.004166667,26.3775
503,11/22/22,9:38:00,MIL,647.1689361,2022-11-22T09:38:00Z,Mesas,F,5.9,26.21791667,25.77875,0,26.50613932
504,11/22/22,8:50:00,MOZ,536.9172166,2022-11-22T08:50:00Z,Mesas,M,12.9,26.21791667,25.77875,0,26.50613932
505,11/22/22,10:40:00,MEZ,438.5332991,2022-11-22T10:40:00Z,Mesas,F,20.9,26.21791667,25.77875,0,26.50613932
506,11/22/22,11:03:00,MOS,387.4739348,2022-11-22T11:03:00Z,Mesas,M,9.9,26.21791667,25.77875,0,26.50613932
507,11/22/22,10:38:00,MUL,349.4629444,2022-11-22T10:38:00Z,Mesas,F,11.9,26.21791667,25.77875,0,26.50613932
508,11/22/22,9:37:00,MYK,561.5497619,2022-11-22T09:37:00Z,Mesas,M,1.8,26.21791667,25.77875,0,26.50613932
510,11/22/22,9:04:00,MUS,698.5494746,2022-11-22T09:04:00Z,Mesas,F,4.6,26.21791667,25.77875,0,26.50613932
511,11/22/22,10:05:00,MAY,1264.751716,2022-11-22T10:05:00Z,Mesas,F,3.9,26.21791667,25.77875,0,26.50613932
512,11/22/22,8:39:00,TUC,2905.541219,2022-11-22T08:39:00Z,Tenori,M,0.4,26.21791667,25.77875,0,26.50613932
513,11/22/22,8:55:00,TAN,565.5246959,2022-11-22T08:55:00Z,Tenori,F,5.9,26.21791667,25.77875,0,26.50613932
515,11/22/22,13:10:00,MIL,701.8677105,2022-11-22T13:10:00Z,Mesas,F,5.9,26.21791667,25.77875,0,26.50613932
517,11/23/22,11:20:00,MIS,504.8910107,2022-11-23T11:20:00Z,Mesas,F,3.6,26.58302083,26.066875,0,26.68033203
518,11/24/22,12:26:00,MOZ,688.1604426,2022-11-24T12:26:00Z,Mesas,M,12.9,26.47604167,26.00291667,0.03125,26.74707031
521,11/24/22,14:40:00,MEZ,618.2829103,2022-11-24T14:40:00Z,Mesas,F,20.9,26.47604167,26.00291667,0.03125,26.74707031
522,11/25/22,14:30:00,MON,265.9120844,2022-11-25T14:30:00Z,Mesas,F,4.8,26.5459375,26.0559375,0.39375,26.81667969
523,11/29/22,12:13:00,MAY,156.2871763,2022-11-29T12:13:00Z,Mesas,F,3.9,26.59135417,26.10541667,0,26.81666667
524,11/29/22,12:47:00,MUS,197.4292485,2022-11-29T12:47:00Z,Mesas,F,4.7,26.59135417,26.10541667,0,26.81666667
525,11/29/22,14:06:00,MAY,126.7562275,2022-11-29T14:06:00Z,Mesas,F,3.9,26.59135417,26.10541667,0,26.81666667
526,12/1/22,8:48:00,MUS,565.1633382,2022-12-01T08:48:00Z,Mesas,F,4.7,27.77072917,27.29572917,0,26.85719401
527,12/1/22,11:15:00,MOZ,225.246258,2022-12-01T11:15:00Z,Mesas,M,12.9,27.77072917,27.29572917,0,26.85719401
529,12/5/22,14:18:00,TRU,789.3083158,2022-12-05T14:18:00Z,Tenori,F,15.9,26.56145833,26.04989583,0,26.71724609
531,12/6/22,16:25:00,PRA,810.2510377,2022-12-06T16:25:00Z,Palmas,F,8,27.4634375,27.0165625,0,26.72910807
532,12/6/22,15:47:00,TES,966.0294059,2022-12-06T15:47:00Z,Tenori,F,18.9,27.4634375,27.0165625,0,26.72910807
533,12/6/22,14:33:00,TAB,1751.194684,2022-12-06T14:33:00Z,Tenori,F,5.9,27.4634375,27.0165625,0,26.72910807
534,12/6/22,14:32:00,TRO,419.8201359,2022-12-06T14:32:00Z,Tenori,M,10.4,27.4634375,27.0165625,0,26.72910807
536,12/7/22,15:50:00,TRO,539.1836263,2022-12-07T15:50:00Z,Tenori,M,10.4,27.35895833,26.90302083,0,26.72820313
537,12/8/22,8:33:00,TRU,1291.230508,2022-12-08T08:33:00Z,Tenori,F,15.9,26.99083333,26.52302083,0,26.77651042
538,12/8/22,13:58:00,TIZ,841.9632852,2022-12-08T13:58:00Z,Tenori,M,11.4,26.99083333,26.52302083,0,26.77651042
539,12/8/22,14:40:00,TRU,740.7831479,2022-12-08T14:40:00Z,Tenori,F,15.9,26.99083333,26.52302083,0,26.77651042
540,12/8/22,15:50:00,PED,371.1444024,2022-12-08T15:50:00Z,Tenori,M,12.4,26.99083333,26.52302083,0,26.77651042
541,12/9/22,14:47:00,THO,471.2329385,2022-12-09T14:47:00Z,Tenori,M,3,26.9646875,26.48895833,0,26.80036458
543,12/9/22,16:07:00,TRU,475.5137945,2022-12-09T16:07:00Z,Tenori,F,15.9,26.9646875,26.48895833,0,26.80036458
544,12/12/22,11:24:00,MYK,652.6243461,2022-12-12T11:24:00Z,Mesas,M,1.9,27.10322917,26.57395833,0,27.00152995
546,12/12/22,11:58:00,PED,222.1654525,2022-12-12T11:58:00Z,Tenori,M,12.5,27.10322917,26.57395833,0,27.00152995
547,12/12/22,12:17:00,TAB,993.3228575,2022-12-12T12:17:00Z,Tenori,F,5.9,27.10322917,26.57395833,0,27.00152995
548,12/12/22,12:25:00,PED,691.2972276,2022-12-12T12:25:00Z,Tenori,M,12.5,27.10322917,26.57395833,0,27.00152995
549,12/12/22,16:20:00,MUL,208.3957159,2022-12-12T16:20:00Z,Mesas,F,11.9,27.10322917,26.57395833,0,27.00152995
551,12/12/22,15:52:00,TIN,1441.558844,2022-12-12T15:52:00Z,Tenori,M,3.2,27.10322917,26.57395833,0,27.00152995
553,12/13/22,7:55:00,MYK,655.5629728,2022-12-13T07:55:00Z,Mesas,M,1.9,27.81364583,27.360625,0,27.11384766
554,12/13/22,8:30:00,MAN,443.1147976,2022-12-13T08:30:00Z,Mesas,M,6.9,27.81364583,27.360625,0,27.11384766
555,12/13/22,9:39:00,MON,349.5051028,2022-12-13T09:39:00Z,Mesas,F,4.9,27.81364583,27.360625,0,27.11384766
556,12/13/22,10:09:00,MOZ,445.2603586,2022-12-13T10:09:00Z,Mesas,M,12.9,27.81364583,27.360625,0,27.11384766
557,12/13/22,12:54:00,MIS,419.432967,2022-12-13T12:54:00Z,Mesas,F,3.6,27.81364583,27.360625,0,27.11384766
558,12/13/22,13:04:00,MUS,689.8919479,2022-12-13T13:04:00Z,Mesas,F,4.7,27.81364583,27.360625,0,27.11384766
559,12/13/22,12:32:00,MYK,152.5042136,2022-12-13T12:32:00Z,Mesas,M,1.9,27.81364583,27.360625,0,27.11384766
560,12/13/22,14:59:00,MUL,200.0014122,2022-12-13T14:59:00Z,Mesas,F,11.9,27.81364583,27.360625,0,27.11384766
561,12/13/22,16:54:00,MAY,487.8328047,2022-12-13T16:54:00Z,Mesas,F,4,27.81364583,27.360625,0,27.11384766
562,12/13/22,13:31:00,TAB,789.1792595,2022-12-13T13:31:00Z,Tenori,F,6,27.81364583,27.360625,0,27.11384766
563,12/13/22,14:28:00,TER,1233.846129,2022-12-13T14:28:00Z,Tenori,F,6.9,27.81364583,27.360625,0,27.11384766
